Date,Close,High,Low,Open,Volume
2025-03-17,119.52999877929688,122.88999938964844,118.02999877929688,122.73999786376952,255501500
2025-03-18,115.43000030517578,119.0199966430664,114.54000091552734,118.0,299686900
2025-03-19,117.5199966430664,120.4499969482422,115.68000030517578,117.2699966430664,273426200
2025-03-20,118.52999877929688,120.1999969482422,116.47000122070312,116.5500030517578,248829700
2025-03-21,117.6999969482422,117.98999786376952,115.41999816894533,116.94000244140624,266498500
2025-03-24,121.41000366210938,122.22000122070312,119.33999633789062,119.87999725341795,228452500
2025-03-25,120.69000244140624,121.29000091552734,118.91999816894533,120.5500030517578,167447200
2025-03-26,113.76000213623048,118.83999633789062,112.70999908447266,118.7300033569336,293463300
2025-03-27,111.43000030517578,114.4499969482422,110.66000366210938,111.3499984741211,236902100
2025-03-28,109.66999816894533,112.87000274658205,109.06999969482422,111.48999786376952,229872500
2025-03-31,108.37999725341795,110.95999908447266,103.6500015258789,105.12999725341795,299212700
2025-04-01,110.1500015258789,110.1999969482422,106.47000122070312,108.5199966430664,222614000
2025-04-02,110.41999816894533,111.9800033569336,106.79000091552734,107.29000091552734,220601200
2025-04-03,101.8000030517578,105.62999725341795,101.5999984741211,103.51000213623048,338769400
2025-04-04,94.30999755859376,100.12999725341795,92.11000061035156,98.91000366210938,532273800
2025-04-07,97.63999938964844,101.75,86.62000274658203,87.45999908447266,611041300
2025-04-08,96.3000030517578,105.8499984741211,94.45999908447266,103.80999755859376,476243400
2025-04-09,114.33000183105467,115.0999984741211,97.52999877929688,98.88999938964844,612918300
2025-04-10,107.56999969482422,110.86000061035156,99.1500015258789,109.37000274658205,437812400
2025-04-11,110.93000030517578,111.5500030517578,107.4800033569336,108.5,313417300
2025-04-14,110.70999908447266,114.29000091552734,109.06999969482422,114.11000061035156,264705000
2025-04-15,112.1999969482422,113.62000274658205,110.5,110.97000122070312,228966900
2025-04-16,104.48999786376952,106.79000091552734,100.4499969482422,104.5500030517578,397016900
2025-04-17,101.48999786376952,104.47000122070312,100.0500030517578,104.4499969482422,290833400
2025-04-21,96.91000366210938,99.44000244140624,95.04000091552734,98.7699966430664,288501100
2025-04-22,98.88999938964844,99.80999755859376,97.27999877929688,98.77999877929688,241004800
2025-04-23,102.70999908447266,104.8000030517578,102.0199966430664,104.5199966430664,247526000
2025-04-24,106.43000030517578,106.54000091552734,103.11000061035156,103.4800033569336,220815000
2025-04-25,111.01000213623048,111.91999816894533,105.7300033569336,106.8499984741211,251064700
2025-04-28,108.7300033569336,110.37000274658205,106.0199966430664,109.69000244140624,207708500
2025-04-29,109.0199966430664,110.1999969482422,107.44000244140624,107.66999816894533,170444300
2025-04-30,108.91999816894533,108.91999816894533,104.08000183105467,104.47000122070312,235044600
2025-05-01,111.61000061035156,114.94000244140624,111.3000030517578,113.08000183105467,236121500
2025-05-02,114.5,115.4000015258789,113.37000274658205,114.18000030517578,190194800
2025-05-05,113.81999969482422,114.66999816894533,112.66000366210938,112.91000366210938,133163200
2025-05-06,113.54000091552734,114.73999786376952,110.81999969482422,111.4800033569336,158525600
2025-05-07,117.05999755859376,117.68000030517578,112.27999877929688,113.0500030517578,206758800
2025-05-08,117.37000274658205,118.68000030517578,115.8499984741211,118.25,198428100
2025-05-09,116.6500015258789,118.2300033569336,115.20999908447266,117.3499984741211,132972200
2025-05-12,123.0,123.0,120.27999877929688,121.97000122070312,225023300
2025-05-13,129.92999267578125,131.22000122070312,124.47000122070312,124.9800033569336,330430100
2025-05-14,135.33999633789062,135.44000244140625,131.67999267578125,133.1999969482422,279637200
